PRODUCT_ID,DATE,FORECASTED_SALES
9,2024-08-18,36
9,2024-08-19,44
9,2024-08-20,48
9,2024-08-21,40
9,2024-08-22,37
9,2024-08-23,33
9,2024-08-24,34
9,2024-08-25,37
9,2024-08-26,27
9,2024-08-27,43
9,2024-08-28,34
9,2024-08-29,36
9,2024-08-30,39
9,2024-08-31,31
10,2024-08-01,49
10,2024-08-02,53
10,2024-08-03,37
10,2024-08-04,32
10,2024-08-05,48
10,2024-08-06,16
10,2024-08-07,27
10,2024-08-08,50
10,2024-08-09,40
10,2024-08-10,36
10,2024-08-11,32
10,2024-08-12,32
10,2024-08-13,27
10,2024-08-14,32
10,2024-08-15,52
10,2024-08-16,26
10,2024-08-17,31
10,2024-08-18,40
10,2024-08-19,34
10,2024-08-20,38
10,2024-08-21,35
10,2024-08-22,30
10,2024-08-23,29
10,2024-08-24,30
10,2024-08-25,40
10,2024-08-26,46
10,2024-08-27,51
10,2024-08-28,40
10,2024-08-29,30
10,2024-08-30,42
10,2024-08-31,32
11,2024-08-01,20
11,2024-08-02,44
11,2024-08-03,36
11,2024-08-04,29
11,2024-08-05,39
11,2024-08-06,32
11,2024-08-07,34
11,2024-08-08,32
11,2024-08-09,30
11,2024-08-10,40
11,2024-08-11,21
11,2024-08-12,24
11,2024-08-13,21
11,2024-08-14,18
11,2024-08-15,28
11,2024-08-16,38
11,2024-08-17,33
11,2024-08-18,31
11,2024-08-19,38
11,2024-08-20,21
11,2024-08-21,24
11,2024-08-22,26
11,2024-08-23,45
11,2024-08-24,23
11,2024-08-25,36
11,2024-08-26,32
11,2024-08-27,31
11,2024-08-28,42
11,2024-08-29,42
11,2024-08-30,27
11,2024-08-31,24
12,2024-08-01,21
12,2024-08-02,13
12,2024-08-03,19
12,2024-08-04,20
12,2024-08-05,17
12,2024-08-06,19
12,2024-08-07,17
12,2024-08-08,22
12,2024-08-09,7
12,2024-08-10,23
12,2024-08-11,18
12,2024-08-12,13
12,2024-08-13,19
12,2024-08-14,9
12,2024-08-15,14
12,2024-08-16,20
12,2024-08-17,20
12,2024-08-18,22
12,2024-08-19,28
12,2024-08-20,22
12,2024-08-21,19
12,2024-08-22,19
12,2024-08-23,21
12,2024-08-24,11
12,2024-08-25,25
12,2024-08-26,21
12,2024-08-27,13
12,2024-08-28,12
12,2024-08-29,20
12,2024-08-30,21
12,2024-08-31,15
13,2024-08-01,28
13,2024-08-02,20
13,2024-08-03,27
13,2024-08-04,22
13,2024-08-05,22
13,2024-08-06,19
13,2024-08-07,32
13,2024-08-08,29
13,2024-08-09,28
13,2024-08-10,24
13,2024-08-11,35
13,2024-08-12,31
13,2024-08-13,15
13,2024-08-14,32
13,2024-08-15,35
13,2024-08-16,21
13,2024-08-17,28
13,2024-08-18,37
13,2024-08-19,26
13,2024-08-20,40
13,2024-08-21,14
13,2024-08-22,49
13,2024-08-23,50
13,2024-08-24,29
13,2024-08-25,36
13,2024-08-26,33
13,2024-08-27,10
13,2024-08-28,18
13,2024-08-29,22
13,2024-08-30,29
13,2024-08-31,14
14,2024-08-01,0
14,2024-08-02,10
14,2024-08-03,23
14,2024-08-04,21
14,2024-08-05,18
14,2024-08-06,25
14,2024-08-07,18
14,2024-08-08,3
14,2024-08-09,2
14,2024-08-10,14
14,2024-08-11,5
14,2024-08-12,20
14,2024-08-13,13
14,2024-08-14,22
14,2024-08-15,17
14,2024-08-16,17
14,2024-08-17,4
14,2024-08-18,34
14,2024-08-19,15
14,2024-08-20,20
14,2024-08-21,16
14,2024-08-22,20
14,2024-08-23,30
14,2024-08-24,25
14,2024-08-25,10
14,2024-08-26,10
14,2024-08-27,16
14,2024-08-28,10
14,2024-08-29,14
14,2024-08-30,11
14,2024-08-31,21
15,2024-08-01,30
15,2024-08-02,25
15,2024-08-03,25
15,2024-08-04,32
15,2024-08-05,30
15,2024-08-06,31
15,2024-08-07,32
15,2024-08-08,44
15,2024-08-09,53
15,2024-08-10,26
15,2024-08-11,32
15,2024-08-12,35
15,2024-08-13,37
15,2024-08-14,39
15,2024-08-15,38
15,2024-08-16,32
15,2024-08-17,34
15,2024-08-18,26
15,2024-08-19,28
15,2024-08-20,40
15,2024-08-21,20
15,2024-08-22,24
15,2024-08-23,32
15,2024-08-24,20
15,2024-08-25,18
15,2024-08-26,45
15,2024-08-27,39
15,2024-08-28,32
15,2024-08-29,28
15,2024-08-30,44
15,2024-08-31,40
16,2024-08-01,13
16,2024-08-02,18
16,2024-08-03,18
16,2024-08-04,18
16,2024-08-05,21
16,2024-08-06,23
16,2024-08-07,19
16,2024-08-08,25
16,2024-08-09,22
16,2024-08-10,19
16,2024-08-11,14
16,2024-08-12,19
16,2024-08-13,19
16,2024-08-14,19
16,2024-08-15,27
16,2024-08-16,23
16,2024-08-17,16
16,2024-08-18,20
16,2024-08-19,20
16,2024-08-20,16
16,2024-08-21,19
16,2024-08-22,25
16,2024-08-23,22
16,2024-08-24,19
16,2024-08-25,20
16,2024-08-26,16
16,2024-08-27,14
16,2024-08-28,19
16,2024-08-29,21
16,2024-08-30,15
16,2024-08-31,19
17,2024-08-01,21
17,2024-08-02,16
17,2024-08-03,15
17,2024-08-04,8
17,2024-08-05,17
17,2024-08-06,21
17,2024-08-07,17
17,2024-08-08,14
17,2024-08-09,1
17,2024-08-10,19
17,2024-08-11,16
17,2024-08-12,15
17,2024-08-13,10
17,2024-08-14,25
17,2024-08-15,16
17,2024-08-16,0
17,2024-08-17,26
17,2024-08-18,0
17,2024-08-19,19
17,2024-08-20,16
17,2024-08-21,10
17,2024-08-22,15
17,2024-08-23,15
17,2024-08-24,10
17,2024-08-25,13
17,2024-08-26,13
17,2024-08-27,17
17,2024-08-28,5
17,2024-08-29,26
17,2024-08-30,18
17,2024-08-31,18
18,2024-08-01,14
18,2024-08-02,18
18,2024-08-03,21
18,2024-08-04,16
18,2024-08-05,16
18,2024-08-06,24
18,2024-08-07,13
18,2024-08-08,22
18,2024-08-09,20
18,2024-08-10,31
18,2024-08-11,15
18,2024-08-12,19
18,2024-08-13,34
18,2024-08-14,25
18,2024-08-15,18
18,2024-08-16,17
18,2024-08-17,6
18,2024-08-18,28
18,2024-08-19,13
18,2024-08-20,24
18,2024-08-21,23
18,2024-08-22,19
18,2024-08-23,25
18,2024-08-24,21
18,2024-08-25,20
18,2024-08-26,7
18,2024-08-27,20
18,2024-08-28,22
18,2024-08-29,21
18,2024-08-30,23
18,2024-08-31,10
19,2024-08-01,28
19,2024-08-02,35
19,2024-08-03,39
19,2024-08-04,35
19,2024-08-05,39
19,2024-08-06,31
19,2024-08-07,42
19,2024-08-08,32
19,2024-08-09,25
19,2024-08-10,42
19,2024-08-11,45
19,2024-08-12,37
19,2024-08-13,27
19,2024-08-14,30
19,2024-08-15,36
19,2024-08-16,18
19,2024-08-17,30
19,2024-08-18,43
19,2024-08-19,47
19,2024-08-20,32
19,2024-08-21,32
19,2024-08-22,40
19,2024-08-23,30
19,2024-08-24,40
19,2024-08-25,54
19,2024-08-26,26
19,2024-08-27,28
19,2024-08-28,23
19,2024-08-29,36
19,2024-08-30,34
19,2024-08-31,30
20,2024-08-01,8
20,2024-08-02,20
20,2024-08-03,2
20,2024-08-04,22
20,2024-08-05,18
20,2024-08-06,17
20,2024-08-07,16
20,2024-08-08,11
20,2024-08-09,4
20,2024-08-10,32
20,2024-08-11,13
20,2024-08-12,7
20,2024-08-13,0
20,2024-08-14,13
20,2024-08-15,0
20,2024-08-16,0
20,2024-08-17,9
20,2024-08-18,12
20,2024-08-19,9
20,2024-08-20,3
20,2024-08-21,19
20,2024-08-22,13
20,2024-08-23,20
20,2024-08-24,28
20,2024-08-25,10
20,2024-08-26,0
20,2024-08-27,5
20,2024-08-28,10
20,2024-08-29,13
20,2024-08-30,0
20,2024-08-31,0
21,2024-08-01,12
21,2024-08-02,3
21,2024-08-03,13
21,2024-08-04,18
21,2024-08-05,9
21,2024-08-06,19
21,2024-08-07,23
21,2024-08-08,16
21,2024-08-09,7
21,2024-08-10,8
21,2024-08-11,3
21,2024-08-12,17
21,2024-08-13,13
21,2024-08-14,12
21,2024-08-15,16
21,2024-08-16,7
21,2024-08-17,5
21,2024-08-18,18
21,2024-08-19,3
21,2024-08-20,6
21,2024-08-21,21
21,2024-08-22,25
21,2024-08-23,3
21,2024-08-24,18
21,2024-08-25,25
21,2024-08-26,3
21,2024-08-27,14
21,2024-08-28,22
21,2024-08-29,23
21,2024-08-30,17
21,2024-08-31,20
22,2024-08-01,48
22,2024-08-02,41
22,2024-08-03,39
22,2024-08-04,40
22,2024-08-05,44
22,2024-08-06,40
22,2024-08-07,38
22,2024-08-08,46
22,2024-08-09,44
22,2024-08-10,43
22,2024-08-11,47
22,2024-08-12,48
22,2024-08-13,40
22,2024-08-14,48
22,2024-08-15,44
22,2024-08-16,46
22,2024-08-17,42
22,2024-08-18,47
22,2024-08-19,43
22,2024-08-20,44
22,2024-08-21,47
22,2024-08-22,45
22,2024-08-23,45
22,2024-08-24,41
22,2024-08-25,45
22,2024-08-26,40
22,2024-08-27,40
22,2024-08-28,42
22,2024-08-29,43
22,2024-08-30,43
22,2024-08-31,44
23,2024-08-01,41
23,2024-08-02,46
23,2024-08-03,33
23,2024-08-04,30
23,2024-08-05,43
23,2024-08-06,33
23,2024-08-07,43
23,2024-08-08,24
23,2024-08-09,20
23,2024-08-10,48
23,2024-08-11,41
23,2024-08-12,54
23,2024-08-13,26
23,2024-08-14,28
23,2024-08-15,47
23,2024-08-16,40
23,2024-08-17,28
23,2024-08-18,34
23,2024-08-19,47
23,2024-08-20,14
23,2024-08-21,38
23,2024-08-22,52
23,2024-08-23,37
23,2024-08-24,35
23,2024-08-25,34
23,2024-08-26,42
23,2024-08-27,47
23,2024-08-28,33
23,2024-08-29,48
23,2024-08-30,38
23,2024-08-31,38
24,2024-08-01,47
24,2024-08-02,42
24,2024-08-03,47
24,2024-08-04,45
24,2024-08-05,44
24,2024-08-06,50
24,2024-08-07,51
24,2024-08-08,56
24,2024-08-09,47
24,2024-08-10,41
24,2024-08-11,52
24,2024-08-12,49
24,2024-08-13,44
24,2024-08-14,49
24,2024-08-15,48
24,2024-08-16,52
24,2024-08-17,40
24,2024-08-18,45
24,2024-08-19,44
24,2024-08-20,43
24,2024-08-21,47
24,2024-08-22,48
24,2024-08-23,42
24,2024-08-24,49
24,2024-08-25,42
24,2024-08-26,49
24,2024-08-27,47
24,2024-08-28,45
24,2024-08-29,46
24,2024-08-30,40
24,2024-08-31,40
25,2024-08-01,49
25,2024-08-02,48
25,2024-08-03,48
25,2024-08-04,39
25,2024-08-05,38
25,2024-08-06,41
25,2024-08-07,47
25,2024-08-08,40
25,2024-08-09,57
25,2024-08-10,55
25,2024-08-11,55
25,2024-08-12,64
25,2024-08-13,50
25,2024-08-14,56
25,2024-08-15,42
25,2024-08-16,47
25,2024-08-17,42
25,2024-08-18,34
25,2024-08-19,37
25,2024-08-20,48
25,2024-08-21,47
25,2024-08-22,48
25,2024-08-23,35
25,2024-08-24,53
25,2024-08-25,62
25,2024-08-26,51
25,2024-08-27,54
25,2024-08-28,32
25,2024-08-29,41
25,2024-08-30,42
25,2024-08-31,48
26,2024-08-01,11
26,2024-08-02,20
26,2024-08-03,15
26,2024-08-04,22
26,2024-08-05,16
26,2024-08-06,11
26,2024-08-07,27
26,2024-08-08,26
26,2024-08-09,13
26,2024-08-10,15
26,2024-08-11,9
26,2024-08-12,13
26,2024-08-13,13
26,2024-08-14,20
26,2024-08-15,13
26,2024-08-16,24
26,2024-08-17,16
26,2024-08-18,20
26,2024-08-19,6
26,2024-08-20,11
26,2024-08-21,14
26,2024-08-22,8
26,2024-08-23,0
26,2024-08-24,14
26,2024-08-25,19
26,2024-08-26,11
26,2024-08-27,4
26,2024-08-28,16
26,2024-08-29,16
26,2024-08-30,2
26,2024-08-31,11
27,2024-08-01,54
27,2024-08-02,46
27,2024-08-03,30
27,2024-08-04,37
27,2024-08-05,43
27,2024-08-06,58
27,2024-08-07,47
27,2024-08-08,32
27,2024-08-09,27
27,2024-08-10,35
27,2024-08-11,61
27,2024-08-12,49
27,2024-08-13,58
27,2024-08-14,44
27,2024-08-15,37
27,2024-08-16,46
27,2024-08-17,55
27,2024-08-18,43
27,2024-08-19,49
27,2024-08-20,49
27,2024-08-21,43
27,2024-08-22,44
27,2024-08-23,61
27,2024-08-24,39
27,2024-08-25,45
27,2024-08-26,43
27,2024-08-27,32
27,2024-08-28,44
27,2024-08-29,42
27,2024-08-30,55
27,2024-08-31,41
28,2024-08-01,49
28,2024-08-02,42
28,2024-08-03,44
28,2024-08-04,46
28,2024-08-05,46
28,2024-08-06,42
28,2024-08-07,48
28,2024-08-08,45
28,2024-08-09,46
28,2024-08-10,49
28,2024-08-11,45
28,2024-08-12,46
28,2024-08-13,47
28,2024-08-14,43
28,2024-08-15,43
28,2024-08-16,45
28,2024-08-17,44
28,2024-08-18,47
28,2024-08-19,48
28,2024-08-20,44
28,2024-08-21,49
28,2024-08-22,44
28,2024-08-23,46
28,2024-08-24,41
28,2024-08-25,48
28,2024-08-26,46
28,2024-08-27,52
28,2024-08-28,38
28,2024-08-29,40
28,2024-08-30,42
28,2024-08-31,41
29,2024-08-01,11
29,2024-08-02,9
29,2024-08-03,15
29,2024-08-04,12
29,2024-08-05,14
29,2024-08-06,17
29,2024-08-07,16
29,2024-08-08,7
29,2024-08-09,18
29,2024-08-10,17
29,2024-08-11,25
29,2024-08-12,14
29,2024-08-13,22
29,2024-08-14,14
29,2024-08-15,19
29,2024-08-16,12
29,2024-08-17,12
29,2024-08-18,12
29,2024-08-19,17
29,2024-08-20,9
29,2024-08-21,34
29,2024-08-22,15
29,2024-08-23,22
29,2024-08-24,19
29,2024-08-25,17
29,2024-08-26,4
29,2024-08-27,25
29,2024-08-28,14
29,2024-08-29,17
29,2024-08-30,24
29,2024-08-31,23
30,2024-08-01,25
30,2024-08-02,38
30,2024-08-03,21
30,2024-08-04,38
30,2024-08-05,37
30,2024-08-06,34
30,2024-08-07,34
30,2024-08-08,31
30,2024-08-09,36
30,2024-08-10,37
30,2024-08-11,41
30,2024-08-12,35
30,2024-08-13,31
30,2024-08-14,34
30,2024-08-15,30
30,2024-08-16,26
30,2024-08-17,23
30,2024-08-18,36
30,2024-08-19,31
30,2024-08-20,34
30,2024-08-21,30
30,2024-08-22,26
30,2024-08-23,23
30,2024-08-24,39
30,2024-08-25,36
30,2024-08-26,34
30,2024-08-27,31
30,2024-08-28,34
30,2024-08-29,32
30,2024-08-30,32
30,2024-08-31,38
31,2024-08-01,23
31,2024-08-02,29
31,2024-08-03,28
31,2024-08-04,25
31,2024-08-05,25
31,2024-08-06,27
31,2024-08-07,32
31,2024-08-08,28
31,2024-08-09,31
31,2024-08-10,33
31,2024-08-11,25
31,2024-08-12,29
31,2024-08-13,24
31,2024-08-14,28
31,2024-08-15,30
31,2024-08-16,26
31,2024-08-17,27
31,2024-08-18,28
31,2024-08-19,27
31,2024-08-20,28
31,2024-08-21,31
31,2024-08-22,23
31,2024-08-23,28
31,2024-08-24,30
31,2024-08-25,32
31,2024-08-26,33
31,2024-08-27,24
31,2024-08-28,29
31,2024-08-29,25
31,2024-08-30,32
31,2024-08-31,29
32,2024-08-01,17
32,2024-08-02,15
32,2024-08-03,12
32,2024-08-04,19
32,2024-08-05,16
32,2024-08-06,19
32,2024-08-07,17
32,2024-08-08,16
32,2024-08-09,15
32,2024-08-10,20
32,2024-08-11,17
32,2024-08-12,12
32,2024-08-13,24
32,2024-08-14,14
32,2024-08-15,9
32,2024-08-16,16
32,2024-08-17,16
32,2024-08-18,17
32,2024-08-19,19
32,2024-08-20,19
32,2024-08-21,17
32,2024-08-22,22
32,2024-08-23,16
32,2024-08-24,11
32,2024-08-25,19
32,2024-08-26,15
32,2024-08-27,10
32,2024-08-28,18
32,2024-08-29,17
32,2024-08-30,20
32,2024-08-31,17
33,2024-08-01,20
33,2024-08-02,29
33,2024-08-03,22
33,2024-08-04,29
33,2024-08-05,28
33,2024-08-06,27
33,2024-08-07,25
33,2024-08-08,22
33,2024-08-09,22
33,2024-08-10,24
33,2024-08-11,34
33,2024-08-12,19
33,2024-08-13,25
33,2024-08-14,33
33,2024-08-15,25
33,2024-08-16,29
33,2024-08-17,29
33,2024-08-18,21
33,2024-08-19,28
33,2024-08-20,31
33,2024-08-21,32
33,2024-08-22,28
33,2024-08-23,22
33,2024-08-24,28
33,2024-08-25,23
33,2024-08-26,25
33,2024-08-27,18
33,2024-08-28,33
33,2024-08-29,23
33,2024-08-30,33
33,2024-08-31,18
34,2024-08-01,27
34,2024-08-02,23
34,2024-08-03,32
34,2024-08-04,28
34,2024-08-05,33
34,2024-08-06,18
34,2024-08-07,22
34,2024-08-08,19
34,2024-08-09,19
34,2024-08-10,14
34,2024-08-11,25
34,2024-08-12,28
34,2024-08-13,36
34,2024-08-14,37
34,2024-08-15,17
34,2024-08-16,31
34,2024-08-17,40
34,2024-08-18,37
34,2024-08-19,19
34,2024-08-20,35
34,2024-08-21,23
34,2024-08-22,8
34,2024-08-23,28
34,2024-08-24,25
34,2024-08-25,31
34,2024-08-26,22
34,2024-08-27,25
34,2024-08-28,18
34,2024-08-29,28
34,2024-08-30,26
34,2024-08-31,17
35,2024-08-01,29
35,2024-08-02,29
35,2024-08-03,31
35,2024-08-04,27
35,2024-08-05,30
35,2024-08-06,29
35,2024-08-07,31
35,2024-08-08,30
35,2024-08-09,32
35,2024-08-10,28
35,2024-08-11,25
35,2024-08-12,27
35,2024-08-13,33
35,2024-08-14,32
35,2024-08-15,31
35,2024-08-16,28
35,2024-08-17,28
35,2024-08-18,31
35,2024-08-19,39
35,2024-08-20,27
35,2024-08-21,30
35,2024-08-22,31
35,2024-08-23,22
35,2024-08-24,30
35,2024-08-25,31
35,2024-08-26,28
35,2024-08-27,27
35,2024-08-28,28
35,2024-08-29,30
35,2024-08-30,31
35,2024-08-31,30
36,2024-08-01,23
36,2024-08-02,21
36,2024-08-03,26
36,2024-08-04,28
36,2024-08-05,29
36,2024-08-06,34
36,2024-08-07,32
36,2024-08-08,18
36,2024-08-09,15
36,2024-08-10,22
36,2024-08-11,20
36,2024-08-12,25
36,2024-08-13,23
36,2024-08-14,13
36,2024-08-15,31
36,2024-08-16,25
36,2024-08-17,22
36,2024-08-18,29
36,2024-08-19,24
36,2024-08-20,21
36,2024-08-21,18
36,2024-08-22,22
36,2024-08-23,31
36,2024-08-24,26
36,2024-08-25,30
36,2024-08-26,27
36,2024-08-27,20
36,2024-08-28,24
36,2024-08-29,18
36,2024-08-30,31
36,2024-08-31,35
37,2024-08-01,0
37,2024-08-02,14
37,2024-08-03,6
37,2024-08-04,19
37,2024-08-05,0
37,2024-08-06,2
37,2024-08-07,16
37,2024-08-08,1
37,2024-08-09,12
37,2024-08-10,12
37,2024-08-11,10
37,2024-08-12,16
37,2024-08-13,0
37,2024-08-14,3
37,2024-08-15,25
37,2024-08-16,4
37,2024-08-17,10
37,2024-08-18,15
37,2024-08-19,14
37,2024-08-20,15
37,2024-08-21,15
37,2024-08-22,7
37,2024-08-23,11
37,2024-08-24,14
37,2024-08-25,11
37,2024-08-26,11
37,2024-08-27,10
37,2024-08-28,10
37,2024-08-29,13
37,2024-08-30,13
37,2024-08-31,10
38,2024-08-01,29
38,2024-08-02,31
38,2024-08-03,25
38,2024-08-04,30
38,2024-08-05,23
38,2024-08-06,27
38,2024-08-07,27
38,2024-08-08,29
38,2024-08-09,6
38,2024-08-10,23
38,2024-08-11,18
38,2024-08-12,34
38,2024-08-13,19
38,2024-08-14,29
38,2024-08-15,21
38,2024-08-16,16
38,2024-08-17,27
38,2024-08-18,32
38,2024-08-19,29
38,2024-08-20,32
38,2024-08-21,17
38,2024-08-22,30
38,2024-08-23,24
38,2024-08-24,24
38,2024-08-25,26
38,2024-08-26,18
38,2024-08-27,24
38,2024-08-28,25
38,2024-08-29,28
38,2024-08-30,27
38,2024-08-31,20
39,2024-08-01,36
39,2024-08-02,36
39,2024-08-03,40
39,2024-08-04,35
39,2024-08-05,29
39,2024-08-06,30
39,2024-08-07,39
39,2024-08-08,35
39,2024-08-09,31
39,2024-08-10,28
39,2024-08-11,29
39,2024-08-12,32
39,2024-08-13,35
39,2024-08-14,33
39,2024-08-15,40
39,2024-08-16,37
39,2024-08-17,27
39,2024-08-18,39
39,2024-08-19,31
39,2024-08-20,26
39,2024-08-21,38
39,2024-08-22,32
39,2024-08-23,28
39,2024-08-24,34
39,2024-08-25,39
39,2024-08-26,32
39,2024-08-27,32
39,2024-08-28,35
39,2024-08-29,40
39,2024-08-30,33
39,2024-08-31,32
40,2024-08-01,49
40,2024-08-02,35
40,2024-08-03,45
40,2024-08-04,55
40,2024-08-05,53
40,2024-08-06,51
40,2024-08-07,52
40,2024-08-08,41
40,2024-08-09,46
40,2024-08-10,52
40,2024-08-11,47
40,2024-08-12,43
40,2024-08-13,50
40,2024-08-14,35
40,2024-08-15,46
40,2024-08-16,40
40,2024-08-17,51
40,2024-08-18,48
40,2024-08-19,45
40,2024-08-20,48
40,2024-08-21,45
40,2024-08-22,43
40,2024-08-23,31
40,2024-08-24,47
40,2024-08-25,51
40,2024-08-26,37
40,2024-08-27,57
40,2024-08-28,53
40,2024-08-29,45
40,2024-08-30,48
40,2024-08-31,49
41,2024-08-01,31
41,2024-08-02,32
41,2024-08-03,27
41,2024-08-04,29
41,2024-08-05,33
41,2024-08-06,31
41,2024-08-07,29
41,2024-08-08,32
41,2024-08-09,29
41,2024-08-10,28
41,2024-08-11,29
41,2024-08-12,28
41,2024-08-13,29
41,2024-08-14,27
41,2024-08-15,28
41,2024-08-16,29
41,2024-08-17,23
41,2024-08-18,29
41,2024-08-19,33
41,2024-08-20,33
41,2024-08-21,37
41,2024-08-22,24
41,2024-08-23,28
41,2024-08-24,33
41,2024-08-25,32
41,2024-08-26,31
41,2024-08-27,32
41,2024-08-28,27
